nominal;data;curs;cdx
1.000;30.06.2010;"84,7701";јрм¤нский драм
1.000;29.06.2010;"84,0225";јрм¤нский драм
1.000;26.06.2010;"84,2171";јрм¤нский драм
1.000;25.06.2010;"83,8807";јрм¤нский драм
1.000;24.06.2010;"83,9279";јрм¤нский драм
1.000;23.06.2010;"83,5592";јрм¤нский драм
1.000;22.06.2010;"82,8213";јрм¤нский драм
1.000;19.06.2010;"83,0215";јрм¤нский драм
1.000;18.06.2010;"83,2165";јрм¤нский драм
1.000;17.06.2010;"82,9736";јрм¤нский драм
1.000;16.06.2010;"84,0040";јрм¤нский драм
1.000;12.06.2010;"84,0270";јрм¤нский драм
1.000;11.06.2010;"83,9181";јрм¤нский драм
1.000;10.06.2010;"84,1650";јрм¤нский драм
1.000;09.06.2010;"83,7616";јрм¤нский драм
1.000;08.06.2010;"84,4085";јрм¤нский драм
1.000;05.06.2010;"81,7592";јрм¤нский драм
1.000;04.06.2010;"81,8921";јрм¤нский драм
1.000;03.06.2010;"82,7321";јрм¤нский драм
1.000;02.06.2010;"82,0877";јрм¤нский драм
1.000;01.06.2010;"81,0547";јрм¤нский драм
1.000;29.05.2010;"80,4633";јрм¤нский драм
1.000;28.05.2010;"81,3665";јрм¤нский драм
1.000;27.05.2010;"82,4016";јрм¤нский драм
1.000;26.05.2010;"82,0073";јрм¤нский драм
1.000;25.05.2010;"80,1958";јрм¤нский драм
1.000;22.05.2010;"80,3560";јрм¤нский драм
1.000;21.05.2010;"79,6176";јрм¤нский драм
1.000;20.05.2010;"79,5730";јрм¤нский драм
1.000;19.05.2010;"79,2558";јрм¤нский драм
1.000;18.05.2010;"79,8403";јрм¤нский драм
1.000;15.05.2010;"77,8188";јрм¤нский драм
1.000;14.05.2010;"76,8095";јрм¤нский драм
1.000;13.05.2010;"77,4979";јрм¤нский драм
1.000;12.05.2010;"77,8485";јрм¤нский драм
1.000;08.05.2010;"79,1225";јрм¤нский драм
1.000;07.05.2010;"78,3377";јрм¤нский драм
1.000;06.05.2010;"76,9441";јрм¤нский драм
1.000;05.05.2010;"76,1487";јрм¤нский драм
1.000;01.05.2010;"75,8224";јрм¤нский драм
1.000;30.04.2010;"75,9264";јрм¤нский драм
1.000;29.04.2010;"76,1636";јрм¤нский драм
1.000;28.04.2010;"74,8064";јрм¤нский драм
1.000;27.04.2010;"74,5373";јрм¤нский драм
1.000;24.04.2010;"75,1105";јрм¤нский драм
1.000;23.04.2010;"74,6414";јрм¤нский драм
1.000;22.04.2010;"73,9748";јрм¤нский драм
1.000;21.04.2010;"73,7673";јрм¤нский драм
1.000;20.04.2010;"73,8694";јрм¤нский драм
1.000;17.04.2010;"73,9682";јрм¤нский драм
1.000;16.04.2010;"73,4289";јрм¤нский драм
1.000;15.04.2010;"73,3908";јрм¤нский драм
1.000;14.04.2010;"73,0299";јрм¤нский драм
1.000;13.04.2010;"72,9038";јрм¤нский драм
1.000;10.04.2010;"74,0018";јрм¤нский драм
1.000;09.04.2010;"73,7312";јрм¤нский драм
1.000;08.04.2010;"73,1893";јрм¤нский драм
1.000;07.04.2010;"72,9217";јрм¤нский драм
1.000;06.04.2010;"72,6609";јрм¤нский драм
1.000;03.04.2010;"72,6851";јрм¤нский драм
1.000;02.04.2010;"73,6906";јрм¤нский драм
1.000;01.04.2010;"73,2810";јрм¤нский драм
1.000;31.03.2010;"73,4554";јрм¤нский драм
1.000;30.03.2010;"74,6841";јрм¤нский драм
1.000;27.03.2010;"74,7195";јрм¤нский драм
1.000;26.03.2010;"75,6561";јрм¤нский драм
1.000;25.03.2010;"75,3539";јрм¤нский драм
1.000;24.03.2010;"74,0470";јрм¤нский драм
1.000;23.03.2010;"72,9823";јрм¤нский драм
1.000;20.03.2010;"72,5968";јрм¤нский драм
1.000;19.03.2010;"71,7993";јрм¤нский драм
1.000;18.03.2010;"72,9818";јрм¤нский драм
1.000;17.03.2010;"74,2567";јрм¤нский драм
1.000;16.03.2010;"74,1727";јрм¤нский драм
1.000;13.03.2010;"74,8782";јрм¤нский драм
1.000;12.03.2010;"75,3529";јрм¤нский драм
1.000;11.03.2010;"76,1201";јрм¤нский драм
1.000;10.03.2010;"76,3797";јрм¤нский драм
1.000;06.03.2010;"76,7501";јрм¤нский драм
1.000;05.03.2010;"77,1085";јрм¤нский драм
1.000;04.03.2010;"77,3887";јрм¤нский драм
1.000;03.03.2010;"77,7133";јрм¤нский драм
1.000;02.03.2010;"77,8414";јрм¤нский драм
1.000;28.02.2010;"77,9399";јрм¤нский драм
1.000;27.02.2010;"78,0736";јрм¤нский драм
1.000;26.02.2010;"78,3627";јрм¤нский драм
1.000;25.02.2010;"78,5122";јрм¤нский драм
1.000;20.02.2010;"78,9810";јрм¤нский драм
1.000;19.02.2010;"78,8836";јрм¤нский драм
1.000;18.02.2010;"78,5743";јрм¤нский драм
1.000;17.02.2010;"78,9452";јрм¤нский драм
1.000;16.02.2010;"79,2674";јрм¤нский драм
1.000;13.02.2010;"79,2108";јрм¤нский драм
1.000;12.02.2010;"79,1708";јрм¤нский драм
1.000;11.02.2010;"79,7001";јрм¤нский драм
1.000;10.02.2010;"80,1412";јрм¤нский драм
1.000;09.02.2010;"80,6763";јрм¤нский драм
1.000;06.02.2010;"80,5995";јрм¤нский драм
1.000;05.02.2010;"79,2222";јрм¤нский драм
1.000;04.02.2010;"79,0944";јрм¤нский драм
1.000;03.02.2010;"80,2206";јрм¤нский драм
1.000;02.02.2010;"80,7426";јрм¤нский драм
1.000;30.01.2010;"80,8266";јрм¤нский драм
1.000;29.01.2010;"80,5922";јрм¤нский драм
1.000;28.01.2010;"80,2440";јрм¤нский драм
1.000;27.01.2010;"80,1947";јрм¤нский драм
1.000;26.01.2010;"79,5627";јрм¤нский драм
1.000;23.01.2010;"78,7186";јрм¤нский драм
1.000;22.01.2010;"78,7782";јрм¤нский драм
1.000;21.01.2010;"78,7642";јрм¤нский драм
1.000;20.01.2010;"78,1944";јрм¤нский драм
1.000;19.01.2010;"78,5048";јрм¤нский драм
1.000;16.01.2010;"78,2536";јрм¤нский драм
1.000;15.01.2010;"77,9600";јрм¤нский драм
1.000;14.01.2010;"78,4670";јрм¤нский драм
1.000;13.01.2010;"77,8209";јрм¤нский драм
1.000;12.01.2010;"77,9042";јрм¤нский драм
1.000;31.12.2009;"79,2805";јрм¤нский драм
1.000;30.11.2009;"77,3737";јрм¤нский драм
1.000;31.10.2009;"76,0210";јрм¤нский драм
1.000;30.09.2009;"78,2852";јрм¤нский драм
1.000;31.08.2009;"83,7444";јрм¤нский драм
1.000;31.07.2009;"85,2890";јрм¤нский драм
1.000;30.06.2009;"86,4508";јрм¤нский драм
1.000;31.05.2009;"83,8547";јрм¤нский драм
1.000;30.04.2009;"89,5053";јрм¤нский драм
1.000;31.03.2009;"90,5841";јрм¤нский драм
100;28.02.2009;"11,6965";јрм¤нский драм
100;31.01.2009;"11,3720";јрм¤нский драм
1.000;31.12.2008;"94,9303";јрм¤нский драм
1.000;30.11.2008;"90,0545";јрм¤нский драм
1.000;31.10.2008;"89,0463";јрм¤нский драм
1.000;30.09.2008;"83,3730";јрм¤нский драм
1.000;31.08.2008;"81,4135";јрм¤нский драм
1.000;31.07.2008;"77,5796";јрм¤нский драм
1.000;30.06.2008;"77,8648";јрм¤нский драм
1.000;31.05.2008;"77,1253";јрм¤нский драм
1.000;30.04.2008;"76,3034";јрм¤нский драм
1.000;31.03.2008;"76,2527";јрм¤нский драм
1.000;29.02.2008;"78,8445";јрм¤нский драм
1.000;31.01.2008;"79,8271";јрм¤нский драм
1.000;29.12.2007;"80,9764";јрм¤нский драм
1.000;30.11.2007;"80,0519";јрм¤нский драм
1.000;31.10.2007;"76,1248";јрм¤нский драм
1.000;30.09.2007;"74,0929";јрм¤нский драм
1.000;31.08.2007;"76,2105";јрм¤нский драм
1.000;31.07.2007;"75,4730";јрм¤нский драм
1.000;30.06.2007;"75,5034";јрм¤нский драм
1.000;31.05.2007;"74,2097";јрм¤нский драм
1.000;30.04.2007;"71,5764";јрм¤нский драм
1.000;31.03.2007;"72,1746";јрм¤нский драм
1.000;28.02.2007;"74,0040";јрм¤нский драм
1.000;31.01.2007;"73,7531";јрм¤нский драм
1.000;30.12.2006;"72,6331";јрм¤нский драм
1.000;30.11.2006;"71,1804";јрм¤нский драм
1.000;31.10.2006;"70,5577";јрм¤нский драм
1.000;30.09.2006;"70,0257";јрм¤нский драм
1.000;31.08.2006;"67,3567";јрм¤нский драм
1.000;01.08.2006;"64,5786";јрм¤нский драм
1.000;01.07.2006;"64,3337";јрм¤нский драм
1.000;01.06.2006;"62,8192";јрм¤нский драм
1.000;01.05.2006;"61,2772";јрм¤нский драм
1.000;01.04.2006;"61,5470";јрм¤нский драм
1.000;01.03.2006;"62,3748";јрм¤нский драм
1.000;01.02.2006;"62,6157";јрм¤нский драм
1.000;01.01.2006;"64,1903";јрм¤нский драм
1.000;01.12.2005;"63,0374";јрм¤нский драм
1.000;01.11.2005;"62,8000";јрм¤нский драм
1.000;01.10.2005;"64,6585";јрм¤нский драм
1.000;01.09.2005;"64,7631";јрм¤нский драм
1.000;01.08.2005;"65,0733";јрм¤нский драм
1.000;01.07.2005;"64,6671";јрм¤нский драм
1.000;01.06.2005;"63,0499";јрм¤нский драм
1.000;01.05.2005;"63,2530";јрм¤нский драм
1.000;01.04.2005;"60,7373";јрм¤нский драм
1.000;01.03.2005;"58,8104";јрм¤нский драм
1.000;01.02.2005;"57,6447";јрм¤нский драм
